"Proximal,10ms,0.2Hz,9.4GPM","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.2Hz,8.6GPM","Distal,10ms,0.2Hz,8.6GPM","Proximal,10ms,0.2Hz,7.8GPM","Distal,10ms,0.2Hz,7.8GPM","Proximal,10ms,0.2Hz,6.7GPM","Distal,10ms,0.2Hz,6.7GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.2Hz,3.9GPM","Distal,10ms,0.2Hz,3.9GPM","Proximal,10ms,0.2Hz,3.2GPM","Distal,10ms,0.2Hz,3.2GPM"
30.131,31.197,30.662,30.408,29.055,31.08,29.534,31.15,30.477,30.871,30.062,36.543,30.639,31.594
30.154,31.337,30.639,30.384,29.055,31.244,29.511,31.104,30.362,30.778,30.039,31.314,30.685,31.594
30.085,31.267,30.662,30.338,28.941,31.034,29.557,31.104,30.778,30.894,30.408,31.454,30.685,34.804
30.085,31.22,30.709,30.408,28.941,31.08,29.58,31.15,30.616,32.799,31.853,31.384,30.685,31.548
30.062,31.197,30.732,30.408,28.941,31.477,29.626,31.127,30.408,30.987,30.546,31.594,30.732,31.571
30.085,30.848,30.755,30.384,28.941,31.127,29.626,31.034,30.384,30.778,30.062,31.501,30.755,31.571
30.062,31.15,30.732,30.408,28.941,31.688,29.626,31.104,30.685,30.732,28.284,31.594,30.778,31.571
30.108,31.174,31.876,30.338,28.895,31.267,29.649,31.127,30.616,30.871,30.016,31.384,30.755,31.548
30.108,31.174,30.848,30.408,28.918,30.848,29.649,31.104,30.5,30.918,30.039,31.665,30.778,31.548
30.177,31.174,30.662,30.362,28.668,31.174,29.671,31.197,30.732,31.314,26.915,31.477,30.662,31.594
30.177,31.127,30.732,30.408,28.941,30.987,29.671,31.127,30.57,31.15,29.947,31.548,30.825,31.548
30.246,31.15,30.685,30.408,29.191,31.15,29.671,31.127,30.546,30.801,30.269,31.477,30.801,31.548
30.2,31.15,30.732,30.408,27.519,31.034,29.671,32.253,30.57,31.9,29.924,31.501,30.894,31.665
30.108,31.15,30.778,30.384,28.737,30.408,29.671,31.104,30.755,30.755,30.016,31.454,30.755,31.548
30.108,31.15,30.755,30.408,27.698,31.15,29.671,31.127,31.127,30.825,30.062,31.501,30.848,31.641
30.108,31.15,30.801,30.408,28.782,31.08,29.671,31.267,30.755,31.08,28.987,31.548,30.848,31.571
30.177,31.104,30.755,30.408,28.805,31.011,29.671,31.08,31.034,30.918,30.154,31.454,30.848,31.501
30.246,31.08,30.639,30.408,28.714,31.034,29.694,31.15,30.57,31.127,29.947,31.501,30.848,31.618
29.374,31.104,30.941,30.362,28.918,31.034,29.74,31.127,30.685,30.408,30.662,31.454,30.941,31.36
30.2,30.918,30.755,30.408,28.895,31.15,29.786,31.104,30.477,30.801,30.108,31.174,31.127,31.665
30.2,30.2,30.778,30.408,28.555,31.104,29.717,31.104,31.011,31.011,30.039,31.594,30.941,31.524
30.108,31.08,30.778,30.454,28.805,31.034,29.74,31.08,30.941,36.948,30.338,31.454,30.941,31.524
30.292,31.104,30.709,30.408,28.805,31.08,29.671,31.104,30.431,30.918,30.062,31.407,30.987,31.548
30.2,29.671,30.778,30.5,28.646,30.801,29.717,31.127,30.685,30.894,30.062,31.524,31.034,31.501
30.408,31.104,30.801,29.786,29.032,30.941,29.786,31.104,30.755,31.127,30.108,31.034,31.104,31.548
30.362,30.987,30.801,30.477,28.691,31.876,29.901,31.011,30.755,30.778,30.016,31.384,31.034,31.571
30.292,31.127,30.825,30.408,28.737,31.127,29.901,31.15,30.709,31.104,30.154,31.571,31.08,31.548
30.177,31.104,28.873,30.57,28.828,31.174,29.97,31.011,30.616,31.267,29.947,31.548,31.104,31.594
30.292,30.987,30.778,30.408,28.805,30.848,29.878,31.034,30.639,30.894,30.154,31.688,31.127,30.315
30.246,32.396,30.477,30.408,28.828,31.08,29.97,31.08,30.778,31.15,34.413,31.407,31.15,30.546
29.993,30.57,30.801,30.408,28.964,30.941,29.97,31.127,30.825,31.034,30.384,31.477,31.15,31.477
30.062,30.685,30.732,30.431,28.782,22.263,29.924,31.08,30.662,31.127,30.108,31.501,31.15,31.594
30.085,30.848,27.25,30.477,28.987,31.011,29.924,31.127,30.732,30.662,30.177,31.548,31.15,31.594
29.763,30.662,30.778,30.477,28.987,31.29,29.993,31.034,30.523,30.894,30.016,31.501,31.15,31.454
30.062,30.778,30.848,30.477,28.895,31.011,30.062,31.057,30.616,30.918,30.062,31.501,31.15,31.571
29.993,30.755,30.778,30.523,28.987,31.314,30.062,31.127,30.57,30.778,30.039,31.477,31.15,31.524
29.97,27.183,30.755,30.454,29.901,30.941,28.148,31.034,30.523,30.778,30.039,31.477,31.197,31.501
30.2,30.662,30.801,30.431,28.941,30.778,30.062,31.034,30.546,31.104,30.108,31.501,31.29,31.571
29.924,30.408,30.755,30.523,28.85,30.987,30.016,31.08,31.244,30.848,30.062,31.524,31.29,31.571
30.039,30.57,30.778,30.477,29.032,30.755,30.292,31.011,30.894,30.431,30.062,31.501,31.29,31.548
29.878,30.639,30.755,30.523,28.941,30.848,30.338,31.127,30.755,30.941,30.085,31.314,31.267,31.571
30.108,30.662,30.778,33.421,28.941,30.871,30.108,31.174,30.477,31.08,30.062,31.548,31.36,31.548
30.108,30.454,30.732,30.546,29.42,30.778,30.131,31.057,30.5,30.987,30.016,31.594,31.36,31.548
30.408,30.941,30.778,30.57,29.055,31.057,30.477,31.127,30.732,31.057,30.016,31.407,31.267,31.548
30.039,30.454,30.662,30.523,29.1,30.801,30.154,31.011,30.477,31.104,30.085,31.314,31.314,31.548
30.016,30.477,31.9,30.662,28.941,30.894,30.269,30.987,30.709,30.941,30.085,31.501,31.384,31.524
30.177,30.477,30.848,30.57,29.009,30.848,30.2,31.104,30.755,30.57,30.039,31.548,31.454,31.36
30.085,30.616,30.825,30.546,28.941,31.244,30.2,31.08,30.062,30.918,30.085,31.524,31.782,31.15
30.338,30.57,30.801,30.662,28.193,30.918,30.315,31.034,30.987,30.918,30.062,31.594,31.454,31.524
30.408,30.523,30.778,30.616,28.737,31.22,30.269,31.034,30.732,31.011,30.177,31.571,31.477,31.501
29.283,30.523,30.778,30.662,29.009,30.894,30.292,31.057,30.778,31.011,30.039,30.408,31.431,31.782
30.246,30.639,30.801,30.685,29.1,30.801,30.384,31.15,30.709,30.755,30.085,31.501,31.477,31.548
30.2,30.57,30.778,30.662,29.626,31.08,30.338,31.127,29.557,30.987,30.062,31.548,31.501,31.524
30.039,30.662,30.732,30.662,28.941,30.755,30.384,31.034,30.662,31.244,30.016,31.501,31.477,31.571
30.269,30.709,30.778,30.709,29.1,29.97,30.384,31.057,29.671,31.011,30.108,31.524,31.501,31.571
29.169,30.523,30.778,30.523,29.055,30.848,30.362,31.034,30.732,30.662,30.154,31.548,31.501,31.548
29.74,30.801,30.778,30.639,30.384,31.034,30.362,31.08,30.454,30.894,30.154,32.301,31.501,31.524
30.338,30.523,30.778,30.709,29.191,31.104,30.362,31.034,30.732,30.894,30.108,31.548,31.524,31.477
30.362,30.384,30.108,30.755,28.646,30.801,30.408,31.011,30.755,30.709,30.108,31.571,31.548,31.501
30.2,30.292,30.732,30.755,29.42,31.034,30.408,31.034,30.662,31.104,30.131,31.735,31.571,31.524
30.315,30.523,30.778,30.755,29.237,29.557,30.408,30.894,30.709,30.987,30.108,31.594,31.548,31.501
30.269,30.454,30.778,30.941,29.26,30.825,30.431,30.987,30.755,30.778,30.108,31.548,31.548,31.501
30.177,30.454,30.338,30.732,29.214,30.825,30.408,30.987,30.523,30.941,30.062,31.641,31.594,31.594
30.177,30.177,30.755,30.709,26.893,30.778,30.431,30.964,30.709,30.315,30.2,31.97,31.618,31.524
30.292,30.639,29.649,30.778,29.283,31.22,30.523,31.08,30.709,30.732,30.177,31.501,31.594,31.524
30.616,30.454,30.778,30.778,29.42,30.825,30.477,31.15,30.801,31.011,30.154,31.548,31.548,31.548
30.292,30.662,30.778,30.709,29.306,30.801,30.454,31.08,30.918,30.825,30.108,31.524,31.594,31.29
30.408,33.589,30.709,30.755,27.541,30.848,30.454,30.941,30.362,30.848,29.924,31.548,31.665,31.524
30.2,30.477,30.755,30.755,31.454,30.848,30.454,30.941,30.57,30.918,30.2,31.454,31.594,31.501
29.993,30.362,30.546,30.454,29.374,30.848,30.546,31.011,30.57,30.894,30.2,31.548,31.735,31.571
30.108,30.431,30.408,30.546,29.328,30.801,30.57,31.08,30.639,30.732,30.154,31.524,31.641,31.571
30.384,30.431,30.477,30.477,29.374,30.778,30.546,30.894,30.894,30.941,30.246,31.524,31.665,31.501
30.016,30.454,30.454,30.523,29.465,30.778,30.57,31.011,30.732,31.15,30.292,31.548,31.641,31.524
30.223,30.546,30.477,30.57,29.465,30.825,30.662,30.987,30.755,30.941,30.177,31.641,31.688,31.524
30.2,30.523,30.408,30.431,29.442,30.778,30.778,30.918,30.848,31.454,30.338,31.594,31.782,31.501
30.177,30.408,30.546,30.523,29.42,30.894,30.639,31.034,30.778,30.918,30.362,31.571,31.665,31.524
30.292,30.431,30.292,30.408,29.511,30.848,30.639,30.918,30.894,30.941,30.315,31.641,31.688,31.501
31.127,30.801,30.431,30.639,29.534,30.801,30.685,30.894,30.523,30.941,30.338,31.524,31.782,31.571
30.269,30.546,30.431,30.709,29.557,30.825,30.755,31.011,30.801,30.918,30.384,31.548,31.735,31.267
30.408,30.292,30.477,30.408,29.534,30.778,30.662,30.941,30.732,30.825,29.169,31.641,31.759,31.501
30.2,30.57,30.431,30.662,29.626,30.801,30.709,30.848,30.685,30.894,30.338,31.524,31.759,31.501
30.246,30.454,30.801,30.454,29.603,30.801,30.732,30.987,30.477,31.15,30.362,31.594,31.594,31.267
30.108,30.292,30.57,30.639,29.603,30.755,30.755,30.987,30.755,30.709,30.2,31.641,31.688,31.197
30.269,30.431,30.454,30.408,29.649,30.825,30.662,30.918,30.616,30.778,30.338,31.594,31.384,31.548
30.362,30.408,29.993,30.477,29.626,30.801,31.197,31.011,30.662,30.987,30.408,31.571,31.524,31.15
30.408,30.454,30.825,30.639,29.671,30.546,30.709,30.918,30.894,31.197,30.384,31.571,31.36,31.29
30.154,30.177,30.177,30.477,29.671,30.778,30.755,30.941,30.662,30.616,30.384,31.548,31.501,31.15
30.454,30.477,30.408,30.616,29.671,30.778,30.709,30.918,30.662,30.941,30.408,31.571,31.407,31.407
30.292,30.477,30.639,30.616,29.671,30.801,30.825,30.894,30.616,30.918,30.384,31.641,31.641,31.127
29.97,30.408,30.477,30.57,29.694,30.825,30.848,30.941,29.649,31.15,31.782,31.618,31.477,31.034
31.15,30.338,30.408,30.477,29.671,30.755,30.801,30.987,30.338,31.011,30.408,31.618,31.618,31.174
30.662,30.848,30.362,30.778,29.717,30.755,30.941,30.825,30.662,30.941,29.032,31.641,33.782,31.267
30.408,30.408,30.57,30.5,29.717,30.778,30.801,30.825,30.616,30.338,30.384,31.618,31.548,30.871
31.15,30.662,30.408,30.709,29.717,32.68,30.801,30.848,30.593,31.127,30.408,31.594,31.477,31.267
30.154,30.408,30.408,30.662,29.786,30.778,30.848,30.894,30.616,31.15,30.454,31.594,31.314,31.104
30.315,30.431,30.801,30.57,29.809,33.301,30.825,30.894,30.755,30.894,30.408,31.594,31.501,31.524
30.292,30.408,30.523,30.825,29.878,30.755,31.104,30.848,30.778,31.174,30.431,31.571,31.548,31.29
30.338,30.408,30.825,30.57,29.901,30.755,30.825,30.778,30.616,30.778,30.431,31.571,31.759,31.15
30.408,30.408,30.546,30.523,29.832,31.688,30.848,30.801,30.662,31.104,30.2,29.832,31.782,29.832
30.662,31.314,30.338,30.477,29.878,30.755,31.244,30.894,30.57,30.825,30.454,31.688,31.618,31.454
30.408,30.454,30.477,30.709,29.878,30.778,30.848,30.987,30.57,30.918,30.408,31.548,31.267,31.197
30.408,30.477,30.477,30.662,29.924,30.801,30.871,31.034,30.085,30.918,30.523,31.618,31.548,31.22
30.362,30.384,30.431,30.755,29.924,30.778,30.918,30.848,30.431,30.408,30.546,31.594,31.665,31.15
30.246,30.662,30.408,30.709,29.924,30.755,30.918,30.848,30.454,30.801,30.523,31.594,31.735,31.22
30.384,30.523,30.408,30.685,29.924,30.732,30.848,30.848,31.15,32.443,30.546,31.641,31.853,32.728
30.408,30.338,30.431,30.755,30.085,30.755,30.848,30.801,31.501,31.29,30.57,31.571,31.876,31.127
30.362,30.755,30.408,30.523,30.177,30.755,30.941,30.825,31.15,31.571,30.616,31.735,31.665,30.778
30.408,29.717,30.362,30.709,30.016,30.755,30.918,30.918,31.29,32.49,30.685,31.688,31.548,31.15
30.408,30.408,30.732,30.57,30.108,30.778,30.894,30.454,31.127,31.15,30.639,31.594,31.735,31.501
30.408,31.15,30.108,30.755,30.039,30.755,30.755,30.57,31.407,31.571,30.709,31.641,31.853,31.15
30.177,30.408,30.639,31.477,30.062,30.662,30.662,30.662,31.407,30.871,30.616,31.571,31.759,31.174
30.338,30.408,30.269,30.5,30.039,30.778,30.709,29.901,31.127,31.431,30.639,31.641,31.501,31.15
30.778,30.431,30.408,30.662,30.016,30.755,30.778,30.546,31.011,31.641,30.778,31.571,31.548,31.15
30.408,30.408,30.454,30.709,30.108,30.778,30.523,30.57,31.011,31.477,30.662,31.548,31.759,31.15
30.292,31.15,28.895,30.755,30.085,30.778,30.941,30.408,31.127,31.314,30.662,30.662,31.197,31.477
29.694,30.408,30.408,30.732,30.2,30.709,30.848,30.546,31.15,31.454,30.639,31.618,35.767,31.197
30.5,30.662,30.523,30.616,30.154,30.292,30.801,30.523,31.057,31.501,30.709,32.538,31.782,31.267
30.016,30.454,30.2,30.709,30.131,30.755,30.755,30.523,31.08,31.407,30.709,31.618,31.594,31.384
30.408,30.408,30.778,30.778,29.306,30.778,30.709,30.477,31.127,31.759,30.685,31.594,31.876,29.328
30.477,30.362,30.431,30.662,30.177,30.778,30.755,30.523,31.15,31.9,30.755,30.016,32.159,31.501
30.57,30.408,30.108,30.477,30.177,30.732,30.408,30.454,31.127,31.407,30.755,31.641,31.688,31.571
30.408,29.146,30.384,30.755,30.2,30.755,30.57,30.523,31.08,31.431,30.755,31.618,31.454,31.15
30.408,30.454,30.408,30.662,30.2,30.755,30.546,30.546,31.104,31.477,30.755,31.641,31.759,31.22
29.993,30.546,30.154,30.755,30.246,38.908,31.15,30.292,31.104,31.524,30.709,31.641,31.9,31.127
30.2,30.408,30.2,30.57,30.292,30.732,30.546,30.57,31.15,31.524,30.732,31.665,31.829,31.011
30.662,30.477,30.408,30.825,30.039,30.662,30.709,31.782,31.08,31.454,30.778,31.665,31.594,31.29
30.408,30.546,30.315,30.639,30.292,30.778,30.732,30.57,31.104,31.477,30.778,31.571,31.9,31.104
30.57,30.408,30.246,30.778,30.269,30.755,30.894,30.384,30.894,31.454,30.801,31.735,31.829,31.127
30.408,30.431,30.825,31.22,30.338,30.755,30.987,30.408,31.08,31.431,30.755,31.641,31.9,30.987
30.384,30.408,30.362,30.454,30.315,30.755,30.801,30.523,31.08,31.407,30.778,31.665,31.9,31.22
30.5,30.801,30.639,30.894,30.338,30.825,30.685,30.408,31.08,31.454,30.825,31.594,32.065,31.29
30.246,30.315,30.523,30.755,30.408,30.732,30.755,30.408,31.011,31.407,30.801,31.641,31.688,31.08
30.778,30.269,30.2,30.732,30.315,30.732,30.918,30.801,31.104,31.314,30.778,31.548,32.23,30.894
30.338,29.055,30.108,30.755,30.338,30.246,30.732,30.639,31.034,31.36,30.778,29.671,31.759,31.15
31.057,30.408,30.454,31.011,30.408,30.755,30.848,30.454,31.08,31.501,30.825,31.641,31.853,30.987
30.454,30.408,30.454,30.709,30.362,30.778,30.755,30.408,31.127,31.454,30.848,31.571,31.782,31.15
30.454,30.431,30.384,30.755,30.362,30.732,30.709,30.477,31.104,31.454,30.848,31.735,31.853,31.15
30.941,30.918,32.656,30.778,30.408,30.732,30.871,30.894,31.034,31.477,30.778,31.571,31.829,31.22
30.108,30.408,30.384,30.778,30.408,30.709,30.778,30.454,31.08,31.431,30.848,31.594,31.829,31.197
31.08,29.283,30.292,30.987,30.408,30.755,30.662,30.523,31.034,31.431,30.894,31.641,31.806,31.829
30.454,30.384,29.283,30.825,30.362,30.732,30.801,30.408,31.034,31.407,30.918,31.618,31.9,31.22
31.735,30.431,28.329,31.104,30.408,30.778,31.104,30.408,31.034,31.431,30.778,31.641,31.571,31.618
30.523,30.154,30.477,30.778,30.408,30.685,30.825,30.384,31.08,31.454,30.848,31.665,31.571,31.174
30.523,30.246,30.732,30.825,30.431,30.732,30.755,30.5,31.034,31.407,30.941,31.548,31.9,32.23
30.477,30.454,30.384,31.08,30.454,30.732,30.801,30.454,31.08,31.454,31.384,31.688,32.041,31.057
30.523,30.523,30.408,30.778,30.477,30.755,30.639,30.639,31.034,31.36,31.641,31.594,31.9,31.104
30.941,30.384,30.477,30.825,30.431,30.709,31.034,30.408,31.431,31.29,30.918,31.641,31.759,31.477
30.871,30.408,30.801,30.825,30.408,30.662,30.732,30.477,31.057,31.407,30.848,31.594,31.9,30.987
30.825,30.384,30.062,31.104,30.918,30.732,30.918,30.431,30.941,31.407,30.523,31.29,31.923,31.104
30.639,30.223,30.408,30.778,30.408,30.709,30.987,30.431,30.941,31.384,30.616,31.314,32.609,31.057
30.848,30.154,30.454,31.641,30.431,30.732,30.801,30.408,31.034,31.36,30.431,31.314,31.9,30.709
30.662,30.384,30.408,31.197,30.477,30.709,31.22,30.338,31.034,31.36,30.616,31.9,31.923,31.197
31.477,30.408,30.431,30.384,30.546,30.709,30.755,30.408,30.941,31.197,30.755,31.641,31.923,31.15
30.57,30.454,30.408,30.801,30.431,30.662,30.801,30.825,30.894,31.384,30.362,31.127,31.876,31.034
30.941,30.431,30.431,31.384,30.477,30.662,30.964,30.523,30.941,31.384,30.662,31.267,32.088,31.267
30.941,30.408,30.408,31.267,31.571,30.732,30.894,30.523,30.918,31.454,31.15,31.384,31.97,31.15
30.848,30.408,30.408,30.778,30.408,30.639,30.755,30.431,30.894,31.267,30.732,31.314,31.97,31.314
30.801,30.477,30.292,30.987,30.523,30.662,30.825,30.894,30.894,31.407,30.987,31.15,32.041,31.15
30.894,30.384,30.477,30.825,30.477,30.755,30.918,30.384,30.894,31.314,30.639,31.407,31.97,31.407
30.732,30.778,30.408,30.801,30.523,30.709,30.825,30.408,31.104,31.267,30.732,31.641,32.041,31.22
30.941,30.408,30.546,30.848,30.616,27.138,30.825,30.454,30.918,31.501,30.57,31.29,31.994,31.454
30.848,30.384,30.616,30.894,30.57,30.732,30.987,30.454,30.848,31.407,29.993,31.407,31.782,31.314
30.941,30.408,30.269,30.825,30.477,30.755,30.848,30.246,30.848,31.314,30.871,41.268,31.923,31.08
30.918,30.384,30.523,30.755,30.523,30.639,31.034,30.338,30.894,31.314,30.987,31.15,32.065,35.37
31.034,30.408,30.546,30.825,30.546,30.778,30.848,30.408,30.801,33.158,30.801,31.197,33.782,31.501
31.034,30.016,30.408,30.778,30.431,30.662,30.894,30.477,30.848,31.384,30.894,31.267,31.994,30.894
30.825,30.408,30.408,30.57,30.546,30.732,30.801,30.477,30.801,31.36,28.782,31.314,31.782,31.22
30.755,30.408,30.408,30.408,30.57,33.397,31.127,30.338,30.778,31.314,30.709,31.29,31.97,31.665
31.034,30.408,29.947,30.825,30.57,30.732,30.987,30.177,30.801,31.36,30.732,31.174,32.041,31.197
30.987,30.778,30.57,30.801,30.57,30.732,31.127,30.825,30.778,31.314,30.639,31.571,32.112,29.97
30.918,30.431,30.408,30.57,30.546,30.639,31.034,30.408,30.825,31.314,30.778,31.011,32.253,31.174
30.941,31.104,30.755,30.732,30.477,30.709,31.034,30.362,30.825,31.22,31.034,31.407,32.065,31.174
30.384,30.431,30.477,30.894,30.662,30.639,30.362,29.442,30.685,31.314,30.941,31.197,32.041,30.5
30.941,30.546,30.384,30.016,30.709,30.662,31.034,30.315,30.639,31.431,30.825,31.22,32.112,31.501
31.011,30.477,30.338,30.778,30.523,30.685,30.848,30.408,30.639,31.314,29.878,31.314,32.656,31.174
30.987,30.431,30.408,30.918,30.57,30.685,30.964,30.408,30.755,31.36,31.15,31.407,31.97,31.407
31.104,30.454,30.408,30.801,30.57,30.639,31.22,30.246,30.755,31.267,30.801,31.15,32.041,31.197
31.034,30.408,29.055,30.941,30.5,30.709,31.22,30.292,30.755,31.314,30.894,31.454,31.829,31.267
30.941,30.5,30.338,30.801,30.662,30.662,31.314,29.1,30.709,31.29,30.825,31.15,32.253,31.267
31.034,30.477,29.832,30.848,30.639,30.709,30.987,30.362,30.431,31.407,31.244,31.314,29.306,30.778
30.987,30.477,30.408,31.011,30.57,30.709,30.685,30.57,30.408,31.267,30.987,31.15,32.514,31.501
31.034,30.546,30.408,30.709,30.408,30.384,31.15,30.408,30.709,31.337,30.778,31.08,31.9,31.174
31.08,30.362,29.534,30.801,30.408,30.408,30.987,30.338,30.639,31.36,30.801,31.735,31.9,31.174
31.08,30.477,29.763,31.15,30.384,30.408,31.104,30.016,30.662,31.197,30.778,31.244,32.538,31.22
31.104,30.546,30.269,30.941,30.408,30.408,31.267,30.384,30.662,31.267,30.848,31.571,32.017,31.314
30.918,30.57,30.431,30.894,30.778,30.454,30.918,31.29,30.662,31.431,30.755,31.29,32.041,31.454
31.104,30.546,30.408,31.15,31.011,30.292,31.011,30.616,30.639,31.314,30.825,31.267,32.277,31.197
31.104,30.477,29.26,30.825,30.408,30.825,30.941,30.523,30.57,31.197,30.755,31.174,32.041,31.29
31.15,30.546,30.062,30.825,30.384,30.384,31.034,29.97,30.523,31.384,30.709,31.267,31.9,31.571
31.15,30.616,30.362,30.523,30.732,29.465,30.918,30.177,30.546,31.314,31.244,29.924,30.039,31.267
31.127,30.662,30.292,30.848,30.732,30.085,30.941,30.408,30.616,31.29,31.618,31.127,31.548,31.174
31.104,33.109,30.431,30.778,30.408,29.832,31.174,30.338,30.546,31.244,30.987,31.15,32.135,33.038
31.15,30.477,30.384,30.918,30.362,30.338,31.011,30.292,30.546,31.314,31.197,30.871,32.135,31.127
31.15,30.662,30.384,30.848,30.408,30.315,30.964,30.384,30.477,31.15,30.941,30.755,31.806,31.197
31.174,30.662,30.801,31.431,30.408,30.408,31.034,30.431,30.639,31.384,30.848,31.454,32.183,31.337
31.15,30.662,30.825,31.501,30.338,30.477,31.08,30.408,30.57,31.314,30.778,31.174,31.36,31.174
31.174,30.593,30.732,31.524,30.246,30.408,30.964,31.407,30.5,31.267,30.801,31.197,32.348,31.22
31.15,30.755,31.104,31.174,30.292,30.338,31.057,30.408,30.523,31.314,30.454,31.174,32.135,30.639
31.127,30.709,30.848,31.454,30.662,30.154,31.22,30.362,25.849,31.244,30.871,31.15,31.947,31.594
31.174,30.662,30.987,31.407,30.362,30.408,30.987,30.315,30.454,31.314,30.848,31.174,31.853,31.594
31.15,30.755,30.801,31.571,30.57,30.408,31.29,30.408,30.408,31.29,31.267,31.174,31.011,31.197
31.15,30.778,30.871,31.36,30.362,30.408,31.15,30.315,30.477,31.267,31.08,31.665,32.656,31.197
31.22,30.778,31.244,31.407,30.408,30.338,31.08,30.408,30.546,31.267,30.918,31.15,32.112,31.548
31.15,30.477,31.011,31.407,30.384,30.408,31.08,30.131,30.431,31.197,31.15,31.29,31.9,31.29
31.15,30.825,30.523,31.9,30.292,30.408,31.15,29.97,30.408,31.314,39.039,31.244,32.277,31.454
31.08,30.778,30.778,31.477,30.408,30.362,30.801,30.523,30.408,31.267,31.034,31.548,32.041,31.22
31.197,30.801,30.918,31.477,30.408,30.292,31.104,30.338,30.408,31.267,31.011,31.594,32.633,31.9
31.15,30.825,30.941,31.337,30.362,30.246,30.616,30.408,30.408,31.267,30.801,31.524,32.704,31.853
31.22,30.848,30.755,31.641,30.408,30.2,31.104,30.848,30.408,31.29,30.848,31.314,32.633,32.277
31.174,30.848,30.918,31.501,30.871,30.431,31.127,30.154,30.408,31.29,30.918,31.244,32.823,32.017
31.29,30.871,30.894,31.501,30.57,30.408,31.314,30.338,30.454,31.36,30.801,31.174,32.633,31.9
31.197,30.848,30.801,31.782,30.477,30.292,30.709,30.408,30.362,31.314,30.894,31.477,32.609,32.609
31.197,30.848,30.825,31.477,30.477,30.431,31.15,30.662,30.408,31.244,30.755,31.104,32.68,31.994
31.174,30.941,30.848,30.778,30.362,30.384,31.431,30.408,30.108,31.267,30.848,31.127,32.633,31.806
31.15,30.894,30.848,31.454,30.454,30.57,31.034,30.384,30.431,31.36,33.301,31.197,33.014,31.994
31.174,30.871,30.801,31.548,33.638,30.292,31.127,30.732,30.384,31.477,30.918,31.806,32.656,32.23
31.548,30.918,30.616,31.923,30.523,30.5,31.431,30.292,30.338,31.36,30.941,31.407,32.728,32.017
31.15,30.894,30.801,31.454,30.639,30.454,31.267,30.408,30.338,31.197,31.011,31.244,32.752,31.9
31.174,30.987,30.755,31.524,30.523,30.315,31.524,30.384,30.362,31.267,31.15,31.22,33.062,31.9
31.197,30.941,30.755,31.501,30.131,30.431,31.477,30.384,30.431,31.29,31.08,31.641,32.656,31.9
31.15,30.918,30.801,31.501,30.523,30.338,31.034,30.408,30.338,31.244,30.941,31.594,32.538,31.994
31.15,30.941,30.732,31.571,30.523,30.154,31.15,30.408,30.338,31.197,30.778,30.941,32.443,31.97
31.15,30.918,31.15,31.501,30.546,30.546,31.104,30.477,30.384,31.174,31.034,31.267,39.941,31.9
31.174,31.011,30.755,31.524,30.408,30.639,31.127,30.384,30.338,31.22,30.778,31.15,32.633,32.017
31.174,30.894,30.732,31.477,30.57,30.292,31.15,30.408,30.362,31.197,31.034,31.174,32.656,30.801
31.174,30.941,30.685,31.548,30.408,30.454,30.477,29.74,30.338,31.22,31.15,31.197,32.656,31.9
31.22,31.011,30.639,31.454,30.477,32.017,30.801,30.408,30.315,31.15,31.08,31.15,32.633,31.876
31.15,30.987,30.616,31.524,30.338,30.778,31.104,30.338,30.269,31.22,30.987,31.22,32.633,31.9
31.15,30.941,30.616,31.501,30.755,30.523,31.057,29.626,30.292,31.197,31.057,31.174,32.609,31.9
31.174,31.034,30.639,31.477,30.454,30.662,31.174,30.477,30.062,30.987,31.011,31.384,32.633,31.9
31.15,31.011,30.523,23.785,30.57,30.778,30.732,30.384,29.97,31.034,30.987,30.848,32.538,31.9
31.15,31.08,30.523,31.477,30.338,30.384,31.15,30.57,29.42,31.057,31.127,31.244,32.562,31.9
31.197,31.034,30.454,31.524,30.338,30.57,31.08,30.384,30.108,30.755,31.314,31.15,32.633,32.041
31.15,31.011,30.477,31.501,30.546,30.57,26.314,30.408,29.97,30.778,31.057,31.314,32.609,31.9
31.174,30.941,30.408,31.477,30.384,30.523,31.923,31.034,29.832,31.104,31.034,31.15,32.562,31.9
31.197,31.127,30.454,31.548,30.454,30.593,31.244,30.801,30.016,30.825,30.941,31.15,32.538,31.876
31.174,30.941,30.408,32.135,30.408,30.062,31.782,31.034,29.924,30.477,31.104,30.894,32.396,31.923
31.174,31.08,30.384,30.154,30.662,30.755,31.454,30.894,29.786,31.127,31.011,31.15,32.585,31.9
31.15,31.08,30.338,31.477,30.709,30.362,30.477,31.267,29.924,31.127,30.941,30.825,32.49,31.9
31.15,31.104,30.292,31.431,29.671,30.477,31.407,30.778,30.131,31.011,30.177,31.22,32.514,31.9
31.15,31.034,30.384,31.15,30.477,30.732,31.454,30.918,29.786,31.011,31.057,31.22,32.514,31.9
